,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 001,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 002,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 003,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 004,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 005,V1Glider:Marker 006,V1Glider:Marker 006,V1Glider:Marker 006,V1Glider:Marker 007,V1Glider:Marker 007,V1Glider:Marker 007
,ID,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,55454C38F84F11EEBD9122A53CA86A8A,"4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81F0F91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EEF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81EFF91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F3F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F4F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F1F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A","4E7D81F2F91D11EEBD9122A53CA86E8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20,0.083333,-1.071983,3.894392,-3.841529,-207.456436,1270.810059,126.900192,-190.946457,1244.310303,485.828796,-176.660858,1287.747559,230.871063,-203.004578,1315.041016,125.555527,-546.441528,1302.234985,298.361725,-562.217896,1308.166138,-13.379008,-227.178101,1223.358276,-229.575333,-253.278671,1253.002686,-103.689453
21,0.087500,-1.142850,3.895672,-3.775234,-207.415024,1271.057129,126.933395,-190.846237,1244.441406,485.780121,-176.639771,1287.839478,230.847443,-203.018021,1315.082886,125.539062,-546.484253,1302.214966,298.375519,-562.226135,1308.078613,-13.397723,-227.147247,1223.309814,-229.580231,-253.087219,1252.940918,-103.870743
22,0.091667,-1.174517,3.906166,-3.736607,-207.319351,1271.284424,126.836685,-190.603165,1244.655396,485.772827,-176.852356,1288.188599,230.835190,-203.001007,1315.096680,125.504898,-546.228699,1302.269775,298.276550,-562.219299,1307.989136,-13.405686,-227.102631,1223.243042,-229.595810,-253.057892,1252.886963,-103.860764
23,0.095833,-1.219819,3.905798,-3.735591,-207.328888,1271.350830,126.829430,-190.429611,1244.958496,485.643372,-176.613663,1288.004150,230.791733,-203.002335,1315.112793,125.475212,-546.298279,1302.338745,298.208038,-562.222961,1307.907471,-13.435660,-227.097412,1223.189575,-229.594254,-253.039902,1252.850708,-103.875900
24,0.100000,-1.237135,3.915480,-3.671408,-207.206711,1271.580566,126.673180,-190.613846,1245.341797,485.540802,-176.829132,1288.381226,230.778198,-202.989685,1315.157593,125.437126,-546.076294,1302.354614,298.063568,-562.220032,1307.817749,-13.457071,-227.097092,1223.160522,-229.602890,-253.018265,1252.828979,-103.883224
25,0.104167,-1.262982,3.911732,-3.647917,-207.245239,1271.677734,126.705009,-190.578461,1245.502319,485.536377,-176.809494,1288.434448,230.749374,-202.987396,1315.185791,125.412064,-546.239441,1302.367065,298.129883,-562.201599,1307.741699,-13.468859,-227.073959,1223.106567,-229.628311,-253.012985,1252.800293,-103.904106
26,0.108333,-1.301392,3.917428,-3.609955,-207.241867,1271.828125,126.715630,-190.528656,1245.624878,485.545013,-176.761719,1288.547729,230.695618,-202.982559,1315.204956,125.383453,-546.269714,1302.386475,298.185211,-562.207336,1307.654785,-13.472986,-227.050568,1223.051270,-229.619125,-253.026932,1252.775391,-103.916115
27,0.112500,-1.260644,3.925218,-3.676388,-207.127914,1271.491333,126.608360,-190.498062,1245.913818,485.602539,-176.458878,1288.358887,230.670273,-203.007385,1315.230591,125.334320,-546.026428,1302.430786,298.061493,-562.195618,1307.590210,-13.481375,-227.053528,1222.995850,-229.625473,-253.005325,1252.752441,-103.922493
28,0.116667,-1.262703,3.922828,-3.680393,-207.114304,1271.507324,126.561386,-190.449402,1246.050171,485.612885,-176.404633,1288.473267,230.623520,-202.972198,1315.265137,125.312714,-545.981506,1302.428955,297.970032,-562.173584,1307.530762,-13.489510,-227.046234,1222.945312,-229.621552,-252.981277,1252.713135,-103.917557
29,0.120833,-1.288451,3.922071,-3.663535,-207.073151,1271.564941,126.555534,-190.354813,1246.258057,485.602112,-176.406616,1288.534424,230.627609,-202.973541,1315.285034,125.298691,-545.946228,1302.432617,297.948273,-562.017334,1307.444458,-13.559046,-227.044373,1222.869263,-229.614075,-252.979782,1252.665161,-103.919487
