,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider,V3Glider:M0,V3Glider:M0,V3Glider:M0,V3Glider:M1,V3Glider:M1,V3Glider:M1,V3Glider:M2,V3Glider:M2,V3Glider:M2,V3Glider:M3,V3Glider:M3,V3Glider:M3,V3Glider:M4,V3Glider:M4,V3Glider:M4,V3Glider:M5,V3Glider:M5,V3Glider:M5
,ID,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,20890627EAEB11EEBD9122A53CA8668A,"1A031FEEFDD811EEBD9122A53CA8728A","1A031FEEFDD811EEBD9122A53CA8728A","1A031FEEFDD811EEBD9122A53CA8728A","1A031FF0FDD811EEBD9122A53CA8728A","1A031FF0FDD811EEBD9122A53CA8728A","1A031FF0FDD811EEBD9122A53CA8728A","1A031FEFFDD811EEBD9122A53CA8728A","1A031FEFFDD811EEBD9122A53CA8728A","1A031FEFFDD811EEBD9122A53CA8728A","1A031FF1FDD811EEBD9122A53CA8728A","1A031FF1FDD811EEBD9122A53CA8728A","1A031FF1FDD811EEBD9122A53CA8728A","1A031FF2FDD811EEBD9122A53CA8728A","1A031FF2FDD811EEBD9122A53CA8728A","1A031FF2FDD811EEBD9122A53CA8728A","1A031FEDFDD811EEBD9122A53CA8728A","1A031FEDFDD811EEBD9122A53CA8728A","1A031FEDFDD811EEBD9122A53CA8728A"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
148,0.616667,0.017131,0.994976,-0.086097,-0.048138,2330.107666,1679.615601,-97.396210,2329.585693,1698.370850,-101.304642,2260.691406,1680.590332,-121.039871,2299.054199,1665.636353,-234.106430,2328.063721,1628.937500,-257.357208,2364.617676,1675.958374,60.973289,2328.084473,1704.598022,30.273315
149,0.620833,0.015465,0.995101,-0.085361,-0.047425,2324.334229,1677.418823,-97.638062,2323.694824,1696.177368,-101.499367,2255.468750,1678.151001,-121.705467,2293.477783,1663.567749,-234.383301,2322.659180,1626.932007,-257.762360,2358.626221,1673.601440,60.818954,2322.100830,1702.226807,30.133768
150,0.625000,0.013491,0.995231,-0.084488,-0.046855,2318.453125,1675.173096,-97.894241,2317.861572,1694.032349,-101.711647,2249.187744,1675.676025,-121.905647,2287.750977,1661.422119,-234.760590,2317.080566,1624.969604,-258.157837,2352.608643,1671.158569,60.620754,2315.951416,1699.730469,29.985683
151,0.629167,0.012066,0.995383,-0.083458,-0.045850,2312.315430,1672.823608,-98.109901,2311.710205,1691.767212,-101.906052,2242.809814,1673.166748,-122.013054,2281.993896,1659.315918,-235.183258,2311.293945,1622.946045,-258.461090,2346.138672,1668.584473,60.492744,2309.514160,1697.046509,29.904028
152,0.633333,0.010772,0.995487,-0.082805,-0.045085,2306.004395,1670.513794,-98.338333,2305.027344,1689.438354,-102.058517,2237.173584,1670.611572,-122.449677,2275.914551,1657.136475,-235.493774,2305.311523,1620.815918,-258.762421,2339.665771,1666.155396,60.099625,2303.034424,1694.518066,29.582434
153,0.637500,0.007957,0.995623,-0.081929,-0.044261,2299.508057,1668.151855,-98.592484,2298.524414,1687.111694,-102.292419,2230.460449,1667.954712,-122.717735,2269.562744,1654.844849,-235.706451,2299.358154,1618.818970,-259.078430,2333.022949,1663.622070,59.825024,2296.265381,1691.867432,29.263525
154,0.641667,0.004768,0.995795,-0.080770,-0.042957,2292.797607,1665.701172,-98.835846,2291.833008,1684.716553,-102.522812,2223.566650,1665.058472,-123.127678,2263.296631,1652.600830,-235.969376,2293.311523,1616.800903,-259.410278,2325.941650,1660.931519,59.732861,2289.225586,1689.093140,29.095531
155,0.645833,0.001540,0.995941,-0.079705,-0.041787,2285.980713,1663.177979,-99.142639,2284.749268,1682.067627,-102.835777,2216.658447,1662.291992,-123.361649,2256.995361,1650.293945,-236.329224,2287.085449,1614.646851,-259.833374,2318.946289,1658.286011,59.565083,2282.129150,1686.274292,28.929598
156,0.650000,-0.001219,0.996069,-0.078624,-0.040774,2278.985352,1660.563843,-99.357086,2277.838379,1679.566895,-103.097069,2210.012695,1659.252808,-123.676895,2250.173340,1647.807495,-236.649597,2280.584961,1612.443481,-260.126678,2311.698486,1655.445801,59.410740,2274.794189,1683.297485,28.781677
157,0.654167,-0.001911,0.996174,-0.077780,-0.039806,2271.753906,1657.925659,-99.567688,2270.615234,1676.940186,-103.324211,2203.204834,1656.515015,-124.241180,2243.260498,1645.327881,-236.890228,2273.636719,1610.114990,-260.425476,2304.280762,1652.618408,59.212631,2267.343262,1680.394409,28.677055
158,0.658333,-0.005124,0.996298,-0.076522,-0.038832,2264.399170,1655.156372,-99.877640,2263.143311,1674.154297,-103.523323,2195.684082,1653.269409,-124.613434,2236.250244,1642.796021,-237.186661,2266.865234,1607.786255,-260.945831,2296.663330,1649.552002,58.909832,2259.669434,1677.343262,28.412066
159,0.662500,-0.007647,0.996376,-0.075595,-0.038228,2256.840576,1652.294067,-100.208344,2255.536865,1671.338745,-103.768158,2188.213379,1650.158325,-125.104485,2228.799072,1640.027100,-237.567093,2259.671143,1605.248413,-261.374115,2288.878418,1646.556030,58.703522,2251.762451,1674.140381,28.097651
160,0.666667,-0.010819,0.996422,-0.074842,-0.037750,2249.157715,1649.421387,-100.545189,2247.668701,1668.401245,-104.051399,2180.447510,1646.909668,-125.409126,2221.100098,1637.210327,-238.127365,2252.385742,1602.699219,-261.729767,2281.129639,1643.652222,58.346355,2243.796143,1670.983032,27.674751
161,0.670833,-0.014163,0.996505,-0.073867,-0.036330,2240.998291,1646.376831,-100.904228,2239.428223,1665.282837,-104.548004,2172.502197,1643.446655,-125.827522,2213.275879,1634.316162,-238.566620,2244.940430,1600.097412,-262.106415,2272.753906,1640.437012,57.990326,2235.446533,1667.650757,27.410479
162,0.675000,-0.018019,0.996510,-0.073081,-0.036079,2232.764893,1643.267700,-101.329643,2231.072510,1662.269165,-104.897842,2164.350098,1639.891357,-126.389549,2205.232666,1631.205688,-238.855835,2237.012451,1597.252319,-262.756287,2264.490723,1637.261841,57.744019,2226.942139,1664.274658,27.170931
163,0.679167,-0.020959,0.996545,-0.072218,-0.035264,2224.260010,1639.998779,-101.709862,2222.590332,1659.093262,-105.240845,2155.583008,1636.079712,-126.614677,2197.107910,1628.113770,-239.353897,2228.860840,1594.286987,-263.234497,2255.829590,1633.829346,57.274597,2218.309326,1660.780518,26.978806
164,0.683333,-0.023886,0.996569,-0.071452,-0.034282,2215.612549,1636.718872,-102.125992,2213.845215,1655.702515,-105.795372,2146.719482,1632.648071,-126.961571,2188.589355,1624.948853,-239.818069,2220.829102,1591.363037,-263.632263,2247.107178,1630.521606,56.883747,2209.343506,1657.154785,26.484207
165,0.687500,-0.027720,0.996550,-0.070613,-0.033677,2206.714600,1633.316406,-102.624474,2204.700439,1652.314941,-106.212753,2138.098389,1628.751587,-127.539169,2179.862549,1621.557495,-240.255066,2212.397705,1588.312378,-264.277252,2237.933594,1627.009155,56.422951,2200.335205,1653.468994,25.951094
166,0.691667,-0.031172,0.996509,-0.070086,-0.032955,2197.492920,1629.822510,-103.123535,2195.380127,1648.811401,-106.630165,2129.065430,1624.749023,-128.404480,2170.745361,1618.054443,-240.939194,2203.620850,1585.070923,-264.772369,2228.531738,1623.550781,56.098152,2190.859131,1649.778687,25.546684
167,0.695833,-0.035205,0.996425,-0.069453,-0.032761,2187.871338,1626.203613,-103.576958,2185.361084,1645.056519,-106.827080,2119.067871,1620.558716,-128.769348,2161.400146,1614.538086,-241.475220,2194.202148,1581.670044,-265.412018,2218.781494,1619.974243,55.661400,2181.161133,1646.032715,25.274633
168,0.700000,-0.038197,0.996377,-0.068766,-0.032318,2178.179199,1622.570435,-104.080673,2175.409912,1641.429443,-107.187187,2109.525879,1616.580444,-129.336761,2151.901855,1610.912720,-241.982712,2184.869141,1578.358765,-265.997620,2208.693115,1616.263062,55.140221,2171.273926,1642.103027,24.628721
169,0.704167,-0.041477,0.996301,-0.068315,-0.031570,2168.230713,1618.882080,-104.610565,2165.065430,1637.671265,-107.767738,2099.885010,1612.562256,-130.042969,2142.021484,1607.155151,-242.624420,2175.470215,1574.942871,-266.449799,2198.415039,1612.505615,54.864025,2161.070312,1638.210938,23.977240
170,0.708333,-0.044954,0.996202,-0.067738,-0.031195,2157.819092,1615.050171,-105.219360,2154.576416,1633.872070,-108.333275,2089.197266,1608.257202,-130.544220,2131.816162,1603.355957,-243.162476,2165.333252,1571.360352,-267.201324,2187.719971,1608.557251,54.433979,2150.607422,1634.271729,23.543509
171,0.712500,-0.049076,0.996082,-0.067346,-0.029617,2146.850830,1611.100464,-105.868607,2143.977295,1630.077271,-109.231102,2078.143799,1603.609985,-131.086853,2121.214355,1599.386353,-243.922638,2155.068115,1567.743286,-267.743286,2176.756348,1604.785400,53.601513,2139.477539,1630.129761,23.000341
172,0.716667,-0.053498,0.995893,-0.067015,-0.029048,2135.722168,1607.155029,-106.498016,2132.597412,1626.028076,-109.864426,2067.791260,1599.186279,-132.085403,2110.097900,1595.287598,-244.425201,2144.518555,1564.029419,-268.461578,2165.620361,1600.990479,53.060688,2128.106445,1625.938110,22.338858
173,0.720833,-0.057694,0.995712,-0.066652,-0.028061,2124.207520,1603.114746,-106.967018,2120.846924,1621.905029,-110.313446,2056.096436,1594.595093,-132.424667,2098.833008,1591.224243,-245.118927,2133.571533,1560.241089,-268.879883,2154.302002,1597.006592,52.415070,2116.267578,1621.773682,21.825268
174,0.725000,-0.061185,0.995515,-0.066744,-0.027417,2112.377197,1599.072021,-107.470024,2108.653076,1617.676636,-110.785927,2044.041626,1590.287231,-133.391037,2087.368408,1587.135376,-245.632675,2122.143555,1556.192017,-269.263855,2143.240723,1593.414551,51.517117,2103.949707,1617.324341,21.318283
175,0.729167,-0.064739,0.995326,-0.066643,-0.026350,2099.845459,1594.858032,-107.978348,2096.029297,1613.521973,-111.252373,2031.398071,1585.571655,-134.041138,2075.076660,1582.885620,-246.135910,2110.211182,1552.107056,-269.651093,2130.433350,1589.310059,51.004147,2090.823730,1612.886353,20.730776
176,0.733333,-0.070339,0.995037,-0.066022,-0.024405,2086.903564,1590.643311,-108.425987,2082.817139,1609.168335,-111.772514,2018.656006,1580.718506,-134.589798,2062.477539,1578.616333,-246.603546,2098.457275,1548.355957,-270.216217,2117.068604,1585.081421,50.673565,2077.596191,1608.521851,20.302639
177,0.737500,-0.073556,0.994900,-0.065416,-0.021992,2073.253906,1586.300537,-108.706512,2069.094482,1604.755127,-112.014595,2005.571411,1575.880371,-135.153442,2049.576904,1574.259155,-247.165710,2085.543701,1544.407104,-270.593567,2102.701660,1580.741699,50.446758,2063.577881,1603.913818,20.058193
178,0.741667,-0.077222,0.994692,-0.065015,-0.019935,2058.968506,1581.779053,-109.023918,2054.661133,1600.364990,-112.232552,1990.848633,1570.735840,-135.278275,2035.991943,1569.839966,-247.658478,2072.032471,1540.086670,-270.920074,2087.780518,1576.203003,50.124077,2048.698975,1599.189941,19.684689
179,0.745833,-0.081416,0.994434,-0.064527,-0.017547,2044.072144,1577.241821,-109.310196,2039.434204,1595.737915,-112.563217,1976.751465,1565.649292,-136.105377,2021.747070,1565.305054,-247.976944,2058.170898,1535.967407,-271.090363,2072.316162,1571.694092,49.889339,2033.243652,1594.327148,19.244627
180,0.750000,-0.085502,0.994179,-0.063922,-0.014561,2028.157227,1572.587769,-109.542267,2023.300171,1590.989624,-112.778107,1960.815796,1560.627441,-136.680191,2006.642334,1560.660278,-248.393936,2043.435303,1531.692993,-271.485474,2055.515137,1567.064453,49.925449,2016.415649,1589.246338,19.237312
181,0.754167,-0.090938,0.993757,-0.063513,-0.011963,2011.481323,1567.833008,-109.655365,2005.808838,1586.054932,-112.525444,1944.375977,1555.054199,-137.168564,1990.900879,1555.802124,-248.684250,2027.820312,1527.307495,-271.636292,2037.877075,1562.378784,49.793858,1999.083374,1584.254272,19.054537
182,0.758333,-0.099611,0.992967,-0.063500,-0.007933,1993.639648,1562.899536,-109.677765,1987.326416,1580.981201,-112.678787,1927.098022,1549.023682,-137.479767,1974.063232,1550.695557,-248.874695,2011.952393,1522.727173,-271.600677,2019.152344,1557.731934,49.870304,1980.089355,1579.027832,18.981310
183,0.762500,-0.106181,0.992271,-0.064096,-0.004074,1974.536987,1557.646240,-109.799118,1968.559204,1575.716064,-113.186714,1907.765259,1542.891357,-137.757217,1956.005981,1545.017212,-249.136337,1994.341553,1517.766113,-271.457703,1999.204224,1552.959106,49.889687,1960.000366,1573.593018,18.918249
184,0.766667,-0.116273,0.991090,-0.064953,-0.001174,1954.266724,1552.213867,-109.934006,1948.007690,1570.338867,-113.539749,1888.385742,1535.919678,-138.466034,1936.576172,1539.024780,-249.421066,1975.475098,1512.607056,-271.313110,1978.512329,1548.241333,49.819035,1938.814819,1567.930420,18.772976
185,0.770833,-0.127505,0.989652,-0.065812,0.000935,1932.785889,1546.487427,-110.136337,1926.057495,1564.536743,-113.822372,1867.315430,1528.557983,-138.605072,1915.697510,1532.841553,-249.551117,1955.356323,1507.094604,-271.367798,1956.433594,1543.197998,49.620731,1916.807129,1562.151733,18.508554
186,0.775000,-0.137627,0.988207,-0.067031,0.003527,1909.749634,1540.576294,-110.292511,1902.566528,1558.231323,-114.027946,1844.980713,1521.396362,-139.407837,1893.525146,1526.234131,-249.819489,1933.695679,1501.398071,-271.418304,1932.883423,1538.238037,49.629261,1893.186035,1556.067627,18.328714
187,0.779167,-0.148804,0.986485,-0.068305,0.006205,1885.408569,1534.224487,-110.457260,1877.760254,1551.769165,-114.049934,1820.565186,1513.432495,-139.387329,1870.220947,1519.285889,-249.900269,1910.878174,1495.224854,-271.544434,1907.556030,1532.690918,49.736153,1867.798828,1549.636475,18.145657
188,0.783333,-0.158437,0.984839,-0.069836,0.010651,1859.673950,1527.510742,-110.399544,1852.158813,1544.852051,-114.212341,1795.693604,1505.437256,-139.802109,1845.668945,1511.869385,-249.789886,1887.274048,1488.817383,-271.200806,1880.416382,1526.783203,49.957466,1840.797241,1542.818237,18.023209
189,0.787500,-0.165892,0.983430,-0.071410,0.015695,1832.532715,1520.244629,-110.186539,1824.845459,1537.266724,-114.079582,1769.334351,1497.021606,-140.280075,1820.159668,1504.198242,-249.707916,1862.092529,1481.711060,-270.574829,1851.809448,1520.142334,50.347538,1811.876343,1535.468384,17.941963
190,0.791667,-0.173986,0.981823,-0.072949,0.020769,1804.313354,1512.429077,-110.020294,1796.576782,1529.325073,-113.900711,1741.847656,1487.757202,-141.018036,1793.644043,1496.057739,-249.594864,1835.944946,1474.096436,-270.061127,1822.181641,1512.950195,50.704350,1782.123169,1527.679199,17.980934
191,0.795833,-0.179269,0.980651,-0.074861,0.024109,1775.471802,1504.173950,-109.879570,1767.558960,1520.836182,-113.883148,1713.264526,1478.679932,-141.244217,1765.977295,1487.422363,-249.492615,1808.504761,1465.640381,-269.513489,1792.561401,1505.382324,50.913498,1751.791504,1519.477173,17.905018
192,0.800000,-0.179324,0.980393,-0.076994,0.027302,1745.991821,1495.329712,-109.948738,1738.264771,1511.966797,-114.086037,1683.909302,1469.767456,-141.501831,1737.464722,1478.142944,-249.542114,1780.229492,1456.254883,-269.342773,1762.072144,1496.994385,50.914627,1721.216675,1511.034668,17.621389
193,0.804167,-0.175057,0.980908,-0.079409,0.029488,1716.578857,1486.253906,-109.953644,1709.415039,1503.030273,-114.163788,1654.586670,1461.243530,-141.898804,1708.405273,1468.539917,-249.496704,1751.735352,1446.302124,-269.053772,1731.910400,1488.344116,51.150951,1690.643677,1502.577759,17.379606
194,0.808333,-0.163783,0.982548,-0.082428,0.031323,1686.794189,1476.678223,-110.065536,1680.940430,1494.124023,-113.924667,1625.260620,1452.841309,-142.787476,1679.454590,1458.519043,-249.530258,1722.613159,1435.666016,-269.074738,1700.873535,1479.416382,51.527378,1660.429077,1494.230591,17.197939
195,0.812500,-0.155933,0.983542,-0.084402,0.034739,1657.839478,1467.406616,-109.876022,1652.141479,1485.368164,-113.816620,1596.385498,1444.625610,-143.187180,1650.981934,1448.641113,-249.512039,1694.552246,1425.476196,-268.542786,1670.575439,1470.052856,51.850880,1630.508179,1485.420898,16.936573
196,0.816667,-0.149235,0.984193,-0.086599,0.039917,1628.798584,1458.319580,-109.609932,1623.254761,1476.609375,-113.972610,1567.665283,1436.542847,-143.418152,1622.947266,1438.978882,-249.393021,1667.024780,1415.530151,-267.616730,1640.151245,1461.035278,52.103214,1600.362549,1476.725342,16.768198
197,0.820833,-0.144122,0.984500,-0.088872,0.045729,1600.440918,1449.571777,-109.383545,1594.206665,1467.806641,-114.003639,1539.105225,1428.372559,-143.792984,1595.342163,1429.942993,-249.334137,1639.987427,1405.727539,-266.633148,1609.630493,1452.412842,52.055065,1570.096924,1468.178955,16.287371
198,0.825000,-0.142469,0.984305,-0.090797,0.051007,1571.476929,1441.019775,-109.325089,1565.369995,1459.027954,-114.191490,1510.462280,1419.852417,-144.403625,1568.033569,1421.249390,-249.456451,1612.594116,1396.965942,-265.750702,1578.877075,1444.287231,52.223942,1539.676880,1459.953369,15.611663
199,0.829167,-0.142312,0.983912,-0.092800,0.055243,1542.408936,1432.490967,-109.450523,1536.269531,1450.134888,-114.349205,1481.386230,1411.182251,-145.057449,1540.516602,1412.696533,-249.354218,1585.058228,1388.154541,-265.091980,1548.359131,1436.225220,52.240025,1509.709473,1451.991577,14.961949
200,0.833333,-0.139951,0.983846,-0.094653,0.059172,1513.042725,1423.934204,-109.616875,1507.289795,1441.546509,-114.347931,1452.247559,1402.476196,-145.703400,1512.963989,1404.099854,-249.125107,1556.614014,1379.093750,-264.899567,1517.218506,1428.057129,52.450050,1479.409546,1444.045898,14.309744
201,0.837500,-0.135276,0.984117,-0.096075,0.063111,1483.751953,1415.266602,-109.838524,1478.333984,1433.004395,-114.634254,1423.221924,1394.028931,-146.172256,1485.351074,1395.372681,-248.973404,1528.136353,1369.859009,-264.913788,1485.888306,1419.461670,52.550049,1449.304688,1435.902832,13.825784
202,0.841667,-0.131675,0.984256,-0.097562,0.066203,1454.341919,1406.623779,-110.160751,1449.128052,1424.593628,-114.952881,1394.357788,1385.762573,-146.896774,1457.467041,1386.456055,-249.056076,1499.827271,1360.640747,-265.065979,1454.948364,1410.877686,52.722790,1419.192871,1427.683716,13.280236
203,0.845833,-0.129793,0.984125,-0.099269,0.069266,1425.326172,1398.087402,-110.580994,1420.167236,1416.265503,-115.515137,1365.476562,1377.447388,-147.691315,1429.294922,1377.471680,-249.469727,1471.809570,1351.532593,-265.129242,1424.534546,1402.624512,52.648922,1389.591675,1419.535278,12.747183
204,0.850000,-0.126738,0.984061,-0.101094,0.073088,1396.384399,1389.719482,-110.828438,1391.498169,1408.027222,-115.865631,1336.493286,1369.438599,-147.896912,1401.420898,1368.697754,-249.876389,1443.836426,1342.598755,-264.908508,1394.278198,1394.629517,52.236794,1359.436646,1411.555420,12.217136
205,0.854167,-0.126395,0.983650,-0.103027,0.076429,1367.063721,1381.515503,-111.126762,1362.456787,1399.692993,-116.346100,1307.650513,1361.130371,-148.738708,1372.530640,1360.138794,-250.077240,1415.932129,1333.912842,-264.538605,1364.376953,1386.946411,51.365688,1329.357910,1403.869019,11.633676
206,0.858333,-0.128392,0.982929,-0.105011,0.079622,1338.032104,1373.415039,-111.512009,1333.090454,1391.475708,-116.810417,1278.796997,1352.877319,-149.349594,1344.395264,1351.463013,-250.562195,1388.178345,1325.469116,-264.415314,1334.527954,1379.455811,50.722519,1299.569580,1395.924194,10.795347
207,0.862500,-0.128245,0.982520,-0.106692,0.082612,1308.914673,1365.314209,-112.139824,1304.037354,1383.178955,-117.524925,1250.082031,1344.607910,-150.391373,1316.058594,1343.092407,-250.964279,1360.122070,1317.050903,-264.537170,1304.792480,1371.762817,49.915039,1269.782715,1388.427612,9.806303
208,0.866667,-0.127744,0.982175,-0.108337,0.085304,1279.873169,1357.399780,-112.767860,1275.264648,1375.112549,-118.203522,1221.229126,1336.516846,-151.407654,1287.768066,1334.911621,-251.491302,1331.904663,1308.761475,-264.719940,1274.731567,1364.394165,49.316662,1239.858398,1380.804688,8.861824
209,0.870833,-0.126007,0.981950,-0.109727,0.088640,1250.971313,1349.294434,-113.530022,1246.578491,1367.129883,-119.098869,1192.580566,1328.552612,-152.458298,1259.701050,1326.490234,-252.109467,1304.050537,1300.204590,-265.135376,1244.647217,1356.492676,48.550838,1210.037842,1373.089844,7.937708
210,0.875000,-0.123979,0.981790,-0.111218,0.091368,1221.948975,1341.256714,-114.193069,1217.691162,1359.353394,-119.826118,1163.792725,1320.632446,-153.223068,1231.482788,1318.173096,-252.650497,1275.805786,1291.568604,-265.480713,1214.701904,1348.728760,47.876362,1180.038452,1365.257446,6.941363
211,0.879167,-0.120971,0.981745,-0.112792,0.093917,1192.858154,1333.276001,-114.989655,1188.606567,1351.547729,-120.703865,1134.821777,1312.886597,-154.355774,1203.375000,1309.821533,-253.314285,1247.257324,1282.936157,-265.917236,1184.374512,1341.082031,47.453213,1150.468384,1357.594727,5.757708
212,0.883333,-0.120088,0.981402,-0.114551,0.096471,1164.016357,1325.451294,-115.871620,1159.727295,1343.656982,-121.681129,1105.739624,1305.005127,-155.357941,1175.457642,1301.679443,-254.217468,1219.082031,1274.663696,-266.207367,1154.444824,1333.618042,46.324539,1120.951416,1350.185547,4.553313
213,0.887500,-0.119486,0.981022,-0.116296,0.098963,1134.889404,1317.803101,-116.748650,1130.333862,1335.856934,-122.552361,1076.558960,1297.500977,-156.654633,1147.108154,1293.501465,-254.932678,1190.829590,1266.579102,-266.657227,1124.647461,1326.416992,45.275867,1091.278442,1342.924072,3.301497
214,0.891667,-0.120769,0.980325,-0.117564,0.102746,1105.733887,1310.138672,-117.799835,1100.997925,1327.962891,-123.628128,1048.040283,1289.444702,-158.352646,1119.339233,1285.641357,-255.739517,1162.870850,1258.864746,-267.209351,1094.629517,1319.015381,44.116882,1061.260254,1335.759033,2.037558
215,0.895833,-0.118482,0.980162,-0.119011,0.105268,1077.079712,1302.620483,-118.865143,1072.091553,1320.361084,-124.571800,1019.039246,1281.737793,-159.355576,1092.215820,1278.291260,-256.781158,1134.376465,1250.647095,-268.126068,1064.674316,1311.948853,43.074009,1031.816650,1328.527222,0.541533
216,0.900000,-0.115401,0.980276,-0.119881,0.106632,1048.128418,1294.970215,-120.138321,1043.515869,1312.612061,-125.883133,990.367920,1274.363159,-161.220947,1063.456909,1270.400024,-258.186829,1105.816772,1242.578369,-269.057404,1035.076782,1304.805176,42.089859,1002.605530,1321.061157,-0.819670
217,0.904167,-0.117564,0.979537,-0.121711,0.108964,1018.930786,1287.345215,-121.295044,1014.193665,1305.125732,-127.013725,961.598694,1266.470215,-162.240967,1034.693970,1262.229126,-259.355286,1077.852295,1234.574341,-269.866882,1004.863770,1297.359009,40.902168,972.895935,1313.976929,-2.212015
218,0.908333,-0.114088,0.979673,-0.122841,0.110155,990.013062,1279.703613,-122.462196,985.601807,1297.706177,-128.278564,932.827454,1259.326050,-163.909378,1005.497070,1254.126587,-260.254059,1049.257080,1226.391602,-270.626709,976.171326,1289.990601,39.091202,943.516235,1306.454590,-3.774286
219,0.912500,-0.116227,0.979009,-0.124514,0.111931,960.683350,1272.193970,-123.807968,956.312317,1290.155396,-129.849289,903.657104,1251.772217,-165.446503,976.322693,1246.092651,-261.204041,1020.974731,1218.683228,-271.567749,946.263611,1283.003296,37.809643,913.913452,1299.282837,-5.067264
220,0.916667,-0.119628,0.978153,-0.126519,0.113574,932.476379,1265.042603,-125.268814,927.868774,1283.019653,-131.458694,875.258423,1244.078491,-166.818848,947.799133,1238.079590,-262.242004,993.358215,1211.258301,-272.814301,916.926514,1276.332031,36.151493,884.490295,1292.339966,-6.566849
221,0.920833,-0.117743,0.978069,-0.128031,0.114567,903.537598,1257.668823,-126.770782,898.841187,1275.316040,-133.022476,846.320679,1236.765869,-168.541809,919.356628,1230.650391,-263.607513,964.491577,1203.248047,-273.865662,887.235596,1269.397217,34.528206,855.614136,1285.478516,-8.377799
222,0.925000,-0.113173,0.978378,-0.128191,0.116338,874.073608,1250.054810,-128.374573,870.439392,1267.939697,-134.713303,817.433899,1229.471436,-170.497818,890.831055,1223.026367,-265.388184,935.413452,1195.632202,-274.939850,857.436340,1261.899780,33.158833,826.292297,1278.075928,-10.421343
223,0.929167,-0.114493,0.977964,-0.129145,0.117468,845.554016,1242.913086,-130.125107,841.590637,1260.805176,-136.110428,788.897888,1222.162476,-172.295090,862.527466,1215.537231,-267.055695,907.634460,1188.242310,-276.946991,828.716980,1254.895508,31.361311,797.324036,1271.327637,-12.331359
224,0.933333,-0.113950,0.977886,-0.130155,0.117531,817.139160,1235.854736,-131.801239,812.370911,1253.213013,-137.902344,760.126587,1214.983276,-174.125381,833.743347,1208.326050,-268.692871,878.436951,1180.629639,-278.268219,799.513855,1248.159912,29.438103,768.298523,1264.215820,-14.209476
225,0.937500,-0.114037,0.977507,-0.131389,0.119218,787.738403,1228.413940,-133.788895,783.736084,1246.160278,-140.080917,731.143616,1207.921509,-176.281982,805.208862,1200.544922,-270.362793,850.595459,1173.145874,-279.943024,770.479797,1241.294434,27.595850,739.088135,1257.035889,-16.171421
226,0.941667,-0.111661,0.977431,-0.132547,0.120798,759.024231,1221.509155,-135.569595,755.044312,1239.440552,-141.934250,702.286560,1201.128784,-178.205582,777.052185,1193.139038,-272.294708,821.933228,1165.750488,-281.218445,741.324646,1234.544067,25.328106,710.073608,1250.408813,-18.180925
227,0.945833,-0.113192,0.977013,-0.133425,0.121779,730.261597,1214.230591,-137.558914,726.344727,1231.989624,-143.937958,673.832520,1193.728149,-180.004883,748.434692,1185.876465,-273.773712,793.942688,1158.419312,-283.141479,712.282532,1227.627319,22.912647,681.150818,1243.363037,-20.181540
228,0.950000,-0.112839,0.976837,-0.134678,0.122145,701.980896,1207.394531,-139.710388,697.766602,1224.982056,-146.427826,645.138733,1186.707642,-182.340302,719.762634,1178.681763,-275.714203,765.119690,1151.032837,-285.172668,683.607971,1221.235840,20.729191,651.905884,1236.675415,-22.375048
229,0.954167,-0.112573,0.976645,-0.134770,0.123810,672.711243,1200.394653,-141.801147,668.843506,1218.063354,-148.399246,616.421021,1179.811523,-184.725769,691.386841,1171.851685,-277.810455,736.947998,1144.151978,-286.853119,654.500916,1214.299194,18.527241,623.136719,1229.647583,-24.777617
230,0.958333,-0.109756,0.977005,-0.135226,0.122999,643.929688,1193.318115,-143.798523,640.274475,1211.209595,-150.274872,587.576904,1172.733643,-186.991028,662.463379,1164.649780,-279.407684,707.620239,1136.650391,-289.013275,625.279419,1207.035034,16.774614,594.424988,1223.078979,-26.896021
231,0.962500,-0.108368,0.976916,-0.135965,0.124117,615.459656,1186.460571,-145.999496,611.416199,1204.278687,-152.306396,559.009521,1166.017456,-188.933609,634.721497,1157.320068,-282.005005,679.177795,1129.634888,-290.967621,596.194092,1200.093140,14.890824,565.742737,1216.509766,-29.733946
