Format Version,1.24,Take Name,MIddleGun_V6_4,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-12 10.49.06.229 AM,Capture Start Frame,646805,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,V6Glider,V6Glider,V6Glider,V6Glider,V6Glider,V6Glider,V6Glider:Marker 001,V6Glider:Marker 001,V6Glider:Marker 001,V6Glider:Marker 003,V6Glider:Marker 003,V6Glider:Marker 003,V6Glider:Marker 005,V6Glider:Marker 005,V6Glider:Marker 005
,ID,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,E5003081F84F11EEBD9122A53CA86A8A,"3A389F76F91B11EEBD9122A53CA86E8A","3A389F76F91B11EEBD9122A53CA86E8A","3A389F76F91B11EEBD9122A53CA86E8A","3A389F78F91B11EEBD9122A53CA86E8A","3A389F78F91B11EEBD9122A53CA86E8A","3A389F78F91B11EEBD9122A53CA86E8A","3A389F77F91B11EEBD9122A53CA86E8A","3A389F77F91B11EEBD9122A53CA86E8A","3A389F77F91B11EEBD9122A53CA86E8A"
,,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
473,1.970833,-83.983086,67.657036,174.554016,2425.083008,1172.782959,12.525418,2303.368164,1101.113037,7.361989,2385.890869,1156.343384,4.636565,2486.170166,995.714905,21.524212
474,1.975000,-83.854752,67.805069,174.388397,2423.742920,1172.085693,12.500886,2302.075195,1100.826416,7.274312,2383.993896,1155.773804,4.596521,2484.280762,994.834717,21.647982
475,1.979167,-84.186974,67.961456,174.681473,2422.315186,1171.502441,12.111218,2300.658936,1100.409790,7.238502,2382.806152,1155.293579,4.292232,2482.427979,994.139587,21.289482
476,1.983333,-83.567947,67.734306,174.176422,2420.840332,1171.265991,12.129674,2299.002930,1099.598267,6.615991,2381.847412,1155.005249,4.126979,2481.441650,993.935181,21.076084
477,1.987500,-83.315834,67.832008,173.887299,2419.353271,1170.716919,12.246140,2297.561035,1099.006836,6.625718,2380.361328,1154.727295,4.184969,2478.945312,992.786743,21.413990
478,1.991667,-83.759560,67.785461,174.407990,2417.645996,1169.964111,11.998421,2296.110107,1098.463867,6.656653,2378.504150,1153.478271,4.071317,2478.120850,992.791809,20.758158
479,1.995833,-83.883438,68.031761,174.466370,2416.280029,1169.230469,11.926154,2294.437988,1098.074585,6.788389,2377.024170,1153.227295,4.022196,2475.911621,991.578613,20.869421
480,2.000000,-83.074120,67.835602,173.878021,2414.608398,1168.703003,12.443703,2292.783203,1097.136719,6.462981,2375.638184,1152.654663,4.303669,2474.599609,991.041504,20.829697
481,2.004167,-82.521507,67.867599,173.367706,2412.733643,1167.526245,12.802894,2291.339111,1096.012451,6.347203,2373.524414,1151.593750,4.499556,2472.428711,989.819519,21.131002
482,2.008333,-82.556534,67.950928,173.532547,2411.280273,1166.470459,13.022498,2289.722900,1095.186279,6.603603,2372.093018,1150.467529,4.755675,2470.810547,988.759460,20.851772
483,2.012500,-82.644447,68.042671,173.506454,2409.318848,1165.164062,13.107651,2288.024902,1094.251099,6.822261,2369.656006,1149.029907,4.858970,2468.755127,987.605835,21.351082
484,2.016667,-81.527122,67.981422,172.488266,2407.509033,1164.106201,13.771276,2286.038574,1092.948120,6.435070,2368.352295,1148.170166,5.218092,2466.682129,986.411682,21.850237
485,2.020833,-81.336830,67.882576,172.407211,2405.525635,1163.007812,14.228978,2284.253662,1091.856689,6.701061,2366.067139,1146.860962,5.624381,2465.208740,985.484802,21.970850
486,2.025000,-81.384354,68.216400,172.178345,2404.007324,1161.443970,14.318999,2282.449463,1090.731201,7.007316,2364.641357,1145.805542,5.733196,2462.335938,983.415039,22.934656
487,2.029167,-81.279938,68.084259,172.296661,2402.116699,1160.194458,14.925637,2280.600342,1089.625366,7.362248,2362.739990,1144.006104,6.334012,2461.271729,982.652222,22.837742
488,2.033333,-80.699661,68.139397,171.732697,2399.998291,1158.609009,15.451087,2278.794434,1087.984985,7.431385,2360.507080,1142.749146,6.681404,2458.709961,980.905212,23.390314
489,2.037500,-80.322472,68.111481,171.242111,2397.730469,1157.107910,15.695205,2276.778320,1086.344727,7.392066,2358.063965,1141.327759,6.785758,2456.324219,979.375488,24.091578
490,2.041667,-80.260780,67.784462,171.316315,2395.587646,1155.853760,16.161180,2274.825439,1084.506470,7.630561,2356.235352,1139.822144,7.227775,2455.238525,978.456177,24.156229
491,2.045833,-79.637192,67.711151,170.765686,2393.183105,1154.170166,17.267786,2272.732910,1083.062744,8.125375,2353.583496,1137.983154,8.149061,2453.126709,976.795410,25.147924
492,2.050000,-80.173035,67.805054,171.089157,2390.985840,1152.453369,17.297226,2270.509766,1081.557007,8.732673,2351.458252,1136.101318,8.359172,2450.794922,975.057373,25.767956
493,2.054167,-79.263145,67.866676,170.119339,2389.172119,1150.584229,18.025946,2268.034912,1079.626953,8.648513,2349.875244,1134.565918,8.869821,2448.266602,972.900330,26.879421
494,2.058333,-79.647179,67.565796,170.480331,2386.260986,1148.994629,18.334698,2265.935303,1077.613403,9.248878,2346.953369,1132.492065,9.228982,2446.599365,971.844604,27.199162
495,2.062500,-78.941093,67.310097,169.891541,2383.406250,1147.004639,19.557316,2263.673584,1075.442627,9.702319,2343.787354,1130.371826,10.197066,2444.407227,969.992371,28.213053
496,2.066667,-78.870644,67.565437,169.574203,2381.398193,1144.956787,20.192345,2261.134766,1073.656738,10.477304,2341.800049,1128.748047,10.831115,2441.437988,967.673218,29.605986
497,2.070833,-79.007652,67.559448,169.689789,2379.222412,1143.095459,20.853611,2258.622314,1071.844482,11.252852,2339.264404,1126.906372,11.526614,2439.388428,965.848572,30.272923
498,2.075000,-77.648888,67.277237,168.623001,2376.319092,1140.984253,22.395863,2256.144287,1069.425781,11.291794,2336.557861,1124.473999,12.712336,2436.992920,963.871521,31.169725
499,2.079167,-77.661072,66.973091,168.475952,2373.434814,1138.908447,22.907495,2253.833008,1067.010132,11.790329,2334.263428,1121.859863,13.174875,2435.062256,962.205750,32.285511
500,2.083333,-77.965103,66.842003,168.603561,2370.516113,1137.158081,23.468699,2251.269775,1065.126953,12.628112,2331.083252,1119.916748,13.790986,2432.607422,960.620605,33.402672
501,2.087500,-78.102455,66.787041,168.612534,2367.942383,1135.351318,24.167286,2248.591064,1063.135986,13.464376,2328.385986,1118.146362,14.505399,2430.174072,958.877869,34.507210
502,2.091667,-78.026375,66.788284,168.135345,2365.648193,1133.103394,24.868172,2246.057373,1060.754517,14.236248,2326.112549,1116.050171,15.172273,2427.680908,956.658447,36.520714
503,2.095833,-78.014725,66.528954,167.991074,2362.413574,1131.137451,25.564198,2243.569580,1058.278564,14.886444,2323.114502,1113.805054,15.848017,2425.187988,954.964478,37.710976
504,2.100000,-77.654877,66.367340,167.697815,2359.898682,1129.170654,27.009584,2240.841064,1056.232300,15.860233,2320.071289,1111.763672,17.117884,2423.079102,953.180481,39.037132
505,2.104167,-76.844872,66.140785,166.699448,2356.496826,1126.682861,27.993029,2238.136230,1053.591309,16.083231,2317.139648,1108.915405,17.878696,2420.026611,950.833618,40.833984
506,2.108333,-76.940971,65.919563,166.598373,2353.396240,1124.518921,28.550468,2235.467773,1050.868408,16.717728,2314.810791,1106.438110,18.506149,2417.547363,949.005127,42.064899
507,2.112500,-77.155968,66.026070,166.337784,2351.276611,1122.405029,29.190037,2232.574463,1048.669678,17.745541,2312.174561,1104.779175,19.146286,2414.918701,946.787720,44.179756
508,2.116667,-77.090065,65.763359,166.233917,2347.984375,1120.504639,30.368202,2229.833496,1046.503784,18.748165,2308.801758,1102.473022,20.273159,2412.415771,945.180664,45.562435
509,2.120833,-76.703590,65.704422,165.604034,2345.187744,1117.713867,31.309999,2227.364258,1043.412476,19.439043,2306.159912,1099.921875,21.074602,2409.483643,942.387939,47.376911
510,2.125000,-76.675713,65.494164,165.508041,2342.137695,1115.800903,32.510410,2224.507812,1041.250122,20.513233,2303.072266,1097.723877,22.238035,2407.041260,940.732788,48.858616
511,2.129167,-75.997421,65.144119,164.782898,2338.999512,1113.511353,33.697990,2221.486328,1038.699707,20.840267,2299.638672,1095.001221,23.142675,2404.683350,938.830505,50.414444
512,2.133333,-75.890350,64.784798,164.268677,2335.553223,1111.285767,34.531071,2218.948486,1035.640991,21.599585,2296.922607,1092.587646,23.942879,2402.023193,937.001709,52.687592
513,2.137500,-76.444130,64.582741,164.482727,2332.337891,1109.404541,35.112953,2216.019775,1033.367310,22.727020,2293.771729,1090.367188,24.684870,2399.513184,935.514099,54.317699
514,2.141667,-76.325386,65.030663,163.805344,2330.430908,1106.576538,35.971478,2213.044189,1031.044189,23.883987,2291.472168,1088.316895,25.493057,2395.899902,932.232666,56.872791
515,2.145833,-75.666458,64.598503,163.113129,2326.347412,1104.485474,37.371826,2210.441895,1027.996826,24.586607,2288.242920,1085.914551,26.709091,2392.725830,930.516907,58.624573
516,2.150000,-75.734245,64.660988,162.785217,2323.945312,1102.188965,38.325047,2207.421143,1025.690430,25.734318,2285.294434,1084.091919,27.571352,2389.877441,928.140381,60.823479
517,2.154167,-76.413025,64.210632,162.957230,2320.352783,1100.559692,38.907787,2204.477539,1023.502563,26.884338,2282.125977,1081.399414,28.422615,2387.814941,927.384094,63.037880
518,2.158333,-76.889915,64.314789,162.866409,2317.845215,1098.093506,39.427414,2201.492676,1021.244141,28.070078,2279.648682,1078.761353,29.149231,2384.990967,925.073242,65.259155
519,2.162500,-76.708626,64.137238,162.285324,2314.306641,1095.672119,40.181057,2198.822021,1018.183594,28.839367,2276.375488,1076.468628,29.809099,2381.610840,922.888550,67.382484
520,2.166667,-75.576721,63.671425,161.332138,2310.684326,1093.681152,42.184853,2195.639893,1015.637146,29.390894,2272.755615,1074.309326,31.346333,2378.806885,921.169373,69.170441
521,2.170833,-75.676559,63.494743,160.866653,2307.454834,1091.691772,43.205379,2192.604248,1013.346924,30.614779,2270.075195,1071.887939,32.487835,2375.853760,919.656982,72.028175
522,2.175000,-75.334305,62.998016,160.499573,2303.766846,1089.879883,44.600388,2189.831055,1010.252502,31.522892,2266.273193,1070.263672,33.570217,2373.210693,918.280212,73.716270
523,2.179167,-75.673676,63.102009,160.320221,2301.291016,1087.580444,45.255554,2186.726562,1007.967346,32.714489,2263.414795,1068.356201,34.240162,2370.224365,915.927795,75.939644
524,2.183333,-75.806969,63.337292,159.894882,2298.211914,1085.171997,45.899078,2183.739990,1005.807495,33.945206,2260.846924,1065.512085,35.173244,2366.094971,913.653442,78.294144
525,2.187500,-75.768295,63.001255,159.402115,2294.708984,1083.079224,47.266006,2180.755615,1003.648376,35.155579,2257.156250,1063.139282,36.414467,2363.587402,912.085510,81.200066
526,2.191667,-75.041695,62.382435,158.874908,2290.634766,1081.152954,49.222775,2178.009521,1000.587097,36.083996,2253.269775,1061.047241,37.989399,2360.858643,910.622070,82.863152
527,2.195833,-75.111992,62.300182,158.523193,2287.270020,1078.946899,50.382755,2174.811279,998.326172,37.423447,2250.214600,1058.533691,39.250160,2357.538574,908.740112,85.375816
528,2.200000,-75.224266,62.388596,158.205093,2284.093750,1076.621094,51.414932,2171.524658,995.972839,38.814919,2246.884766,1056.388428,40.287804,2353.858887,906.490417,87.717735
529,2.204167,-75.547646,62.077648,158.286407,2280.718506,1075.032227,52.622757,2168.179443,993.633301,40.278130,2243.646240,1054.530396,41.622852,2351.410400,905.553528,89.728256
530,2.208333,-75.711990,61.909142,158.180145,2277.460449,1072.639771,54.145416,2164.835449,991.351929,41.803413,2240.493164,1051.699951,43.186245,2348.597168,903.461975,92.124779
531,2.212500,-75.861191,61.475529,158.131607,2273.725830,1070.600464,55.133835,2161.785889,988.179871,42.881416,2237.319824,1049.386597,44.226357,2345.946533,902.118164,93.820694
532,2.216667,-75.376976,61.900871,157.233597,2271.216797,1067.992798,56.785400,2158.464355,985.978516,44.458130,2234.340576,1047.652222,45.605869,2341.395264,899.013489,96.712746
533,2.220833,-75.453178,61.643654,157.310730,2267.633789,1066.118652,58.320381,2155.303467,983.755493,45.921925,2231.192627,1045.256348,47.262192,2338.706299,897.542114,98.320511
534,2.225000,-75.753456,61.327579,157.474594,2264.166260,1064.576294,59.673569,2152.116455,981.675110,47.431461,2227.673096,1043.508667,48.631691,2336.233887,896.472778,100.153191
535,2.229167,-75.749374,61.240120,157.314117,2261.159424,1062.475952,61.223999,2148.990234,979.626648,48.934139,2224.164307,1041.315063,50.106770,2333.323486,894.335083,102.327629
536,2.233333,-75.149857,60.838600,157.133606,2257.305908,1060.632935,63.858753,2145.867188,977.671875,50.460651,2220.500732,1038.942139,52.505730,2330.628418,892.848755,103.841202
537,2.237500,-75.200630,60.913177,156.992874,2254.220947,1058.509155,65.230034,2142.716797,975.654602,52.047630,2217.127441,1036.879028,53.795170,2327.103027,890.595276,105.867714
538,2.241667,-74.908371,60.939884,156.765091,2251.181885,1056.320801,67.309174,2139.485352,973.681091,53.712589,2214.127197,1034.683350,55.852539,2323.980469,888.400513,107.717033
539,2.245833,-74.651749,60.581715,156.647797,2247.436768,1054.246216,69.032547,2136.525635,970.944092,54.988083,2210.784180,1032.470703,57.461685,2321.098145,886.639160,109.179657
540,2.250000,-74.763412,60.505489,156.817429,2243.701172,1052.394531,70.633530,2133.230957,969.034058,56.693237,2207.590576,1030.363403,59.231762,2317.719238,884.951172,110.591202
541,2.254167,-74.355026,60.259548,156.912155,2240.527588,1050.682861,73.297905,2129.880371,967.036743,58.531773,2204.079834,1028.484863,61.753551,2315.312012,883.195129,111.864891
542,2.258333,-74.215660,60.627525,156.802444,2237.932129,1048.384888,75.144974,2126.413574,965.169312,60.347103,2200.928711,1026.854736,63.325657,2311.546631,880.362549,113.501938
543,2.262500,-74.039810,60.400276,157.013718,2234.229980,1046.653076,77.462395,2123.103760,963.371704,62.163513,2197.846191,1024.588013,65.721863,2308.687500,878.804810,114.717201
544,2.266667,-74.446182,60.504330,157.619370,2231.191895,1045.163574,79.415588,2119.884521,961.870911,64.555420,2193.593506,1023.385986,67.562737,2305.753662,877.180542,115.904205
545,2.270833,-73.780434,60.468384,157.194641,2228.195557,1043.258057,81.887604,2116.365479,960.319458,66.038628,2190.267578,1021.011108,69.809280,2302.634277,875.186951,117.774086
546,2.275000,-73.829651,60.330055,157.433594,2224.710205,1041.482056,83.634445,2113.184326,958.590576,67.661278,2187.288574,1018.752319,71.703949,2299.749268,873.553772,118.967422
547,2.279167,-74.291260,60.669483,158.065308,2222.221191,1040.267334,85.543968,2109.951660,957.683716,70.186928,2184.339355,1017.786499,73.769264,2296.769775,871.992065,120.097961
548,2.283333,-73.744972,60.549175,158.022751,2218.916992,1038.924194,88.095276,2106.893311,956.141846,71.933380,2180.763672,1016.708252,75.987083,2293.721436,870.468994,121.219330
549,2.287500,-72.739189,61.083992,157.515808,2218.309082,1037.307983,90.784256,,,,,,,,,
550,2.291667,-72.739189,61.083992,157.515808,2218.309082,1037.307983,90.784256,,,,,,,,,
551,2.295833,-72.739189,61.083992,157.515808,2218.309082,1037.307983,90.784256,,,,,,,,,
552,2.300000,-74.169792,59.902260,159.364685,2203.025146,1031.963745,95.758682,,,,,,,,,
553,2.304167,-74.169792,59.902260,159.364685,2203.025146,1031.963745,95.758682,,,,,,,,,
554,2.308333,-74.169792,59.902260,159.364685,2203.025146,1031.963745,95.758682,,,,,,,,,
555,2.312500,-74.169792,59.902260,159.364685,2203.025146,1031.963745,95.758682,,,,,,,,,
556,2.316667,-74.169792,59.902260,159.364685,2203.025146,1031.963745,95.758682,,,,,,,,,
557,2.320833,-74.169800,59.902260,159.364685,2203.025146,1031.963745,95.758682,,,,,,,,,
558,2.325000,-74.036423,60.241539,159.740891,2183.740967,1023.764160,106.533821,,,,,,,,,
559,2.329167,-74.036423,60.241539,159.740891,2183.740967,1023.764160,106.533821,,,,,,,,,
560,2.333333,-74.036423,60.241539,159.740891,2183.740967,1023.764160,106.533821,,,,,,,,,
561,2.337500,-74.036423,60.241539,159.740891,2183.740967,1023.764160,106.533821,,,,,,,,,
562,2.341667,-74.363670,60.137054,160.608398,2170.735107,1019.980774,113.357780,,,,,,,,,
563,2.345833,-74.363663,60.137054,160.608398,2170.735107,1019.980774,113.357780,,,,,,,,,
564,2.350000,-74.351837,60.323143,160.998886,2164.641846,1018.103577,116.948349,,,,,,,,,
565,2.354167,-74.340416,60.363312,161.060089,2161.544434,1017.039551,118.308060,,,,,,,,,
566,2.358333,-74.340416,60.363312,161.060089,2161.544434,1017.039551,118.308060,,,,,,,,,
567,2.362500,-74.340416,60.363312,161.060089,2161.544434,1017.039551,118.308060,,,,,,,,,
568,2.366667,-74.340416,60.363312,161.060089,2161.544434,1017.039551,118.308060,,,,,,,,,
569,2.370833,-74.298676,60.749252,161.789490,2148.761719,1014.769287,125.299873,,,,,,,,,
570,2.375000,-74.663582,60.521069,162.563934,2145.449951,1014.317261,126.997757,,,,,,,,,
571,2.379167,-74.551437,60.737328,162.639633,2142.693115,1013.782288,128.565765,,,,,,,,,
572,2.383333,-74.734413,60.553581,162.886810,2139.319336,1013.283752,130.064407,,,,,,,,,
573,2.387500,-74.610199,60.821045,163.021469,2136.651367,1012.975830,131.776779,,,,,,,,,
574,2.391667,-74.857002,60.825737,163.878738,2132.623535,1012.496216,133.550964,,,,,,,,,
575,2.395833,-74.940117,60.816093,164.156265,2129.552246,1012.517090,135.319611,,,,,,,,,
576,2.400000,-74.940109,60.816086,164.156265,2129.552246,1012.517090,135.319611,,,,,,,,,
577,2.404167,-74.940109,60.816086,164.156265,2129.552246,1012.517090,135.319611,,,,,,,,,
578,2.408333,-74.940109,60.816086,164.156265,2129.552246,1012.517090,135.319611,,,,,,,,,
579,2.412500,-75.515511,60.813900,166.166199,2117.275879,1012.439026,141.637207,,,,,,,,,
580,2.416667,-75.515511,60.813900,166.166199,2117.275879,1012.439026,141.637207,,,,,,,,,
581,2.420833,-76.422913,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
582,2.425000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
583,2.429167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
584,2.433333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
585,2.437500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
586,2.441667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
587,2.445833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
588,2.450000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
589,2.454167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
590,2.458333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
591,2.462500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
592,2.466667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
593,2.470833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
594,2.475000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
595,2.479167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
596,2.483333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
597,2.487500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
598,2.491667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
599,2.495833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
600,2.500000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
601,2.504167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
602,2.508333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
603,2.512500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
604,2.516667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
605,2.520833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
606,2.525000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
607,2.529167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
608,2.533333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
609,2.537500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
610,2.541667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
611,2.545833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
612,2.550000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
613,2.554167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
614,2.558333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
615,2.562500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
616,2.566667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
617,2.570833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
618,2.575000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
619,2.579167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
620,2.583333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
621,2.587500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
622,2.591667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
623,2.595833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
624,2.600000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
625,2.604167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
626,2.608333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
627,2.612500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
628,2.616667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
629,2.620833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
630,2.625000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
631,2.629167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
632,2.633333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
633,2.637500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
634,2.641667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
635,2.645833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
636,2.650000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
637,2.654167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
638,2.658333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
639,2.662500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
640,2.666667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
641,2.670833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
642,2.675000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
643,2.679167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
644,2.683333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
645,2.687500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
646,2.691667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
647,2.695833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
648,2.700000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
649,2.704167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
650,2.708333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
651,2.712500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
652,2.716667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
653,2.720833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
654,2.725000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
655,2.729167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
656,2.733333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
657,2.737500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
658,2.741667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
659,2.745833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
660,2.750000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
661,2.754167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
662,2.758333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
663,2.762500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
664,2.766667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
665,2.770833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
666,2.775000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
667,2.779167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
668,2.783333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
669,2.787500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
670,2.791667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
671,2.795833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
672,2.800000,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
673,2.804167,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
674,2.808333,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
675,2.812500,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
676,2.816667,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
677,2.820833,-76.422920,60.183125,168.299469,2110.205566,1012.533081,144.829025,,,,,,,,,
