Format Version,1.24,Take Name,pinkFly06,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-11 06.46.41.765 PM,Capture Start Frame,349837,Total Frames in Take,1165,Total Exported Frames,1165,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,V4Glider,V4Glider,V4Glider,V4Glider,V4Glider,V4Glider
,ID,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A,9373EBC6F84F11EEBD9122A53CA86A8A
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
683,2.845833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
684,2.850000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
685,2.854167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
686,2.858333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
687,2.862500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
688,2.866667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
689,2.870833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
690,2.875000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
691,2.879167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
692,2.883333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
693,2.887500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
694,2.891667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
695,2.895833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
696,2.900000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
697,2.904167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
698,2.908333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
699,2.912500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
700,2.916667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
701,2.920833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
702,2.925000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
703,2.929167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
704,2.933333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
705,2.937500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
706,2.941667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
707,2.945833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
708,2.950000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
709,2.954167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
710,2.958333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
711,2.962500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
712,2.966667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
713,2.970833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
714,2.975000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
715,2.979167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
716,2.983333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
717,2.987500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
718,2.991667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
719,2.995833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
720,3.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
721,3.004167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
722,3.008333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
723,3.012500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
724,3.016667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
725,3.020833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
726,3.025000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
727,3.029167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
728,3.033333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
729,3.037500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
730,3.041667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
731,3.045833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
732,3.050000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
733,3.054167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
734,3.058333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
735,3.062500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
736,3.066667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
737,3.070833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
738,3.075000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
739,3.079167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
740,3.083333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
741,3.087500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
742,3.091667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
743,3.095833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
744,3.100000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
745,3.104167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
746,3.108333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
747,3.112500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
748,3.116667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
749,3.120833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
750,3.125000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
751,3.129167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
752,3.133333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
753,3.137500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
754,3.141667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
755,3.145833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
756,3.150000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
757,3.154167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
758,3.158333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
759,3.162500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
760,3.166667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
761,3.170833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
762,3.175000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
763,3.179167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
764,3.183333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
765,3.187500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
766,3.191667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
767,3.195833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
768,3.200000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
769,3.204167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
770,3.208333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
771,3.212500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
772,3.216667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
773,3.220833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
774,3.225000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
775,3.229167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
776,3.233333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
777,3.237500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
778,3.241667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
779,3.245833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
780,3.250000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
781,3.254167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
782,3.258333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
783,3.262500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
784,3.266667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
785,3.270833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
786,3.275000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
787,3.279167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
788,3.283333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
789,3.287500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
790,3.291667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
791,3.295833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
792,3.300000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
793,3.304167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
794,3.308333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
795,3.312500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
796,3.316667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
797,3.320833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
798,3.325000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
799,3.329167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
800,3.333333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
801,3.337500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
802,3.341667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
803,3.345833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
804,3.350000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
805,3.354167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
806,3.358333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
807,3.362500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
808,3.366667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
809,3.370833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
810,3.375000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
811,3.379167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
812,3.383333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
813,3.387500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
814,3.391667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
815,3.395833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
816,3.400000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
817,3.404167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
818,3.408333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
819,3.412500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
820,3.416667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
821,3.420833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
822,3.425000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
823,3.429167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
824,3.433333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
825,3.437500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
826,3.441667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
827,3.445833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
828,3.450000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
829,3.454167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
830,3.458333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
831,3.462500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
832,3.466667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
833,3.470833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
834,3.475000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
835,3.479167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
836,3.483333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
837,3.487500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
838,3.491667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
839,3.495833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
840,3.500000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
841,3.504167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
842,3.508333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
843,3.512500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
844,3.516667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
845,3.520833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
846,3.525000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
847,3.529167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
848,3.533333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
849,3.537500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
850,3.541667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
851,3.545833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
852,3.550000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
853,3.554167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
854,3.558333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
855,3.562500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
856,3.566667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
857,3.570833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
858,3.575000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
859,3.579167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
860,3.583333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
861,3.587500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
862,3.591667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
863,3.595833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
864,3.600000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
865,3.604167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
866,3.608333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
867,3.612500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
868,3.616667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
869,3.620833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
870,3.625000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
871,3.629167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
872,3.633333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
873,3.637500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
874,3.641667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
875,3.645833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
876,3.650000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
877,3.654167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
878,3.658333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
879,3.662500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
880,3.666667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
881,3.670833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
882,3.675000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
883,3.679167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
884,3.683333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
885,3.687500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
886,3.691667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
887,3.695833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
888,3.700000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
889,3.704167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
890,3.708333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
891,3.712500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
892,3.716667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
893,3.720833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
894,3.725000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
895,3.729167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
896,3.733333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
897,3.737500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
898,3.741667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
899,3.745833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
900,3.750000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
901,3.754167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
902,3.758333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
903,3.762500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
904,3.766667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
905,3.770833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
906,3.775000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
907,3.779167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
908,3.783333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
909,3.787500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
910,3.791667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
911,3.795833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
912,3.800000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
913,3.804167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
914,3.808333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
915,3.812500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
916,3.816667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
917,3.820833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
918,3.825000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
919,3.829167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
920,3.833333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
921,3.837500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
922,3.841667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
923,3.845833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
924,3.850000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
925,3.854167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
926,3.858333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
927,3.862500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
928,3.866667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
929,3.870833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
930,3.875000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
931,3.879167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
932,3.883333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
933,3.887500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
934,3.891667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
935,3.895833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
936,3.900000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
937,3.904167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
938,3.908333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
939,3.912500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
940,3.916667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
941,3.920833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
942,3.925000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
943,3.929167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
944,3.933333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
945,3.937500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
946,3.941667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
947,3.945833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
948,3.950000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
949,3.954167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
950,3.958333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
951,3.962500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
952,3.966667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
953,3.970833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
954,3.975000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
955,3.979167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
956,3.983333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
957,3.987500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
958,3.991667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
959,3.995833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
960,4.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
961,4.004167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
962,4.008333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
963,4.012500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
964,4.016667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
965,4.020833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
966,4.025000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
967,4.029167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
968,4.033333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
969,4.037500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
970,4.041667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
971,4.045833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
972,4.050000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
973,4.054167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
974,4.058333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
975,4.062500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
976,4.066667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
977,4.070833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
978,4.075000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
979,4.079167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
980,4.083333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
981,4.087500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
982,4.091667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
983,4.095833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
984,4.100000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
985,4.104167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
986,4.108333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
987,4.112500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
988,4.116667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
989,4.120833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
990,4.125000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
991,4.129167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
992,4.133333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
993,4.137500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
994,4.141667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
995,4.145833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
996,4.150000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
997,4.154167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
998,4.158333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
999,4.162500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1000,4.166667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1001,4.170833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1002,4.175000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1003,4.179167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1004,4.183333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1005,4.187500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1006,4.191667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1007,4.195833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1008,4.200000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1009,4.204167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1010,4.208333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1011,4.212500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1012,4.216667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1013,4.220833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1014,4.225000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1015,4.229167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1016,4.233333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1017,4.237500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1018,4.241667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1019,4.245833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1020,4.250000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1021,4.254167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1022,4.258333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1023,4.262500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1024,4.266667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1025,4.270833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1026,4.275000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1027,4.279167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1028,4.283333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
